,id,questionnaire,code,text,latent_variable,answers,participant,created,given_answer,reverse_coded,personal_goal,goal
9901,3744,complexity_assessment_3,complexity_assessment_3_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:42,trifft nicht zu,0,,
9902,3743,complexity_assessment_3,complexity_assessment_3_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:42,trifft nicht zu,0,,
9903,3742,complexity_assessment_2,complexity_assessment_2_4,Die Visualisierung erscheint mir intuitiv.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:30,trifft nicht zu,0,,
9904,3741,complexity_assessment_2,complexity_assessment_2_3,Die Visualisierung ist überfordernd.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:30,trifft nicht zu,0,,
9905,3740,complexity_assessment_2,complexity_assessment_2_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:30,trifft nicht zu,0,,
9906,3739,complexity_assessment_2,complexity_assessment_2_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:30,trifft nicht zu,0,,
9907,3738,complexity_assessment_1,complexity_assessment_1_4,Die Visualisierung erscheint mir intuitiv.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:24,trifft nicht zu,0,,
9908,3737,complexity_assessment_1,complexity_assessment_1_3,Die Visualisierung ist überfordernd.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:24,trifft nicht zu,0,,
9909,3736,complexity_assessment_1,complexity_assessment_1_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:24,trifft nicht zu,0,,
9910,3735,complexity_assessment_1,complexity_assessment_1_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",196,2021-07-09 21:07:24,trifft nicht zu,0,,
9911,3734,big_five,ehrlich4,Ich habe schon mal über andere gelästert oder schlecht über sie gedacht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:18,trifft nicht zu,0,,
9912,3733,big_five,ehrlich3,"Ich habe schon mal Dinge weitererzählt, die ich besser für mich behalten hätte.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:18,trifft nicht zu,0,,
9913,3732,big_five,ehrlich2,"Im privaten Bereich habe ich schon mal Dinge gemacht, die besser nicht an die Öffentlichkeit kommen sollten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:18,trifft nicht zu,0,,
9914,3731,big_five,ehrlich1,Ich habe schon mal etwas unterschlagen oder nicht gleich zurückgegeben.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9915,3730,big_five,sicher6,"Am glücklichsten bin ich dann, wenn ich mich geborgen fühle.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9916,3729,big_five,sicher5,Ich träume oft von einem ruhigen Leben ohne böse Überraschungen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9917,3728,big_five,sicher4,Tief in meinem Innersten gibt es eine Sehnsucht nach Ruhe und Geborgenheit.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9918,3727,big_five,sicher3,Für ein sicheres Leben ohne böse Überraschungen würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9919,3726,big_five,sicher2,"Wenn ich die Wahl hätte, würde ich ein Leben in Sicherheit und Frieden wählen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9920,3725,big_five,sicher1,Ich habe schon immer ein starkes Bedürfnis nach Sicherheit und Ruhe verspürt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9921,3724,big_five,macht6,"Ich kann Menschen verstehen, die sagen, dass andere Dinge wichtiger sind als Einfluss und Politik.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9922,3723,big_five,macht5,"Am glücklichsten bin ich dann, wenn ich Verantwortung übernehmen kann und wichtige Entscheidungen treffen darf.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9923,3722,big_five,macht4,Für mehr Einfluss würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9924,3721,big_five,macht3,Tief in meinem Innersten gibt es eine Sehnsucht nach Einfluss und Macht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9925,3720,big_five,macht2,"Wenn ich die Wahl hätte, würde ich in meinem Leben gerne weltbewegende Entscheidungen treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9926,3719,big_five,macht1,"Ich träume oft davon, wichtige Entscheidungen für Politiker oder andere mächtige Menschen zu treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9927,3718,big_five,leistung6,"Ich träume oft davon, berühmt zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9928,3717,big_five,leistung5,Tief in meinem Innersten gibt es eine Sehnsucht danach der Beste sein zu wollen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9929,3716,big_five,leistung4,"Am glücklichsten bin ich dann, wenn viele Menschen mich bewundern und das toll finden, was ich mache.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9930,3715,big_five,leistung3,Für mehr Anerkennung würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9931,3714,big_five,leistung2,Ich habe schon immer ein starkes Bedürfnis nach Anerkennung und Bewunderung verspürt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9932,3713,big_five,leistung1,Ich habe schon immer ein starkes Bedürfnis verspürt nach meinen eigenen Maßstäben der Beste zu sein.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9933,3712,big_five,vertrag10,"Ich komme immer gut mit anderen aus, auch wenn sie nicht meiner Meinung sind.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9934,3711,big_five,vertrag9,Ich kann mich gut in andere Menschen hinein versetzen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9935,3710,big_five,vertrag8,"Es fällt mir sehr leicht, meine Bedürfnisse für andere zurückzustellen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9936,3709,big_five,vertrag7,Ich würde meine schlechte Laune nie an anderen auslassen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9937,3708,big_five,vertrag6,"Wenn mir jemand hilft, erweise ich mich immer als dankbar.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9938,3707,big_five,vertrag5,Ich bin ein Egoist.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9939,3706,big_five,vertrag4,Ich habe immer wieder Streit mit anderen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9940,3705,big_five,vertrag3,"Ich helfe anderen, auch wenn man mir es nicht dankt.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9941,3704,big_five,vertrag2,Ich bin ein höflicher Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9942,3703,big_five,vertrag1,"Ich achte darauf, immer freundlich zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9943,3702,big_five,offen10,Ich habe viele Ideen und viel Fantasie.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9944,3701,big_five,offen9,"Ich lese viel über wissenschaftliche Themen, neue Entdeckungen oder historische Begebenheiten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9945,3700,big_five,offen8,Ich interessiere mich sehr für philosophische Fragen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9946,3699,big_five,offen7,"Ich beschäftige mich viel mit Kunst, Musik und Literatur.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9947,3698,big_five,offen6,Ich lerne immer wieder gerne neue Dinge.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9948,3697,big_five,offen5,Ich diskutiere gerne.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9949,3696,big_five,offen4,"Am liebsten ist es mir, wenn alles so bleibt, wie es ist.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9950,3695,big_five,offen3,"Ich reise viel, um andere Kulturen kennenzulernen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9951,3694,big_five,offen2,Ich bin ein neugieriger Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9952,3693,big_five,offen1,Ich will immer neue Dinge ausprobieren.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9953,3692,big_five,gewissen10,Ich mache eigentlich nie Flüchtigkeitsfehler.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9954,3691,big_five,gewissen9,"Wenn ich mich einmal entschieden habe, dann weiche ich davon auch nicht mehr ab.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9955,3690,big_five,gewissen8,"Ich achte sehr darauf, dass Regeln eingehalten werden.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9956,3689,big_five,gewissen7,Auch kleine Schlampereien stören mich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9957,3688,big_five,gewissen6,Auch kleine Bußgelder sind mir sehr unangenehm.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9958,3687,big_five,gewissen5,Ich habe meine festen Prinzipien und halte daran auch fest.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9959,3686,big_five,gewissen4,Ich gehe immer planvoll vor.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9960,3685,big_five,gewissen3,Ich war schon als Kind sehr ordentlich.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9961,3684,big_five,gewissen2,Meine Aufgaben erledige ich immer sehr genau.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9962,3683,big_five,gewissen1,Ich bin sehr pflichtbewusst.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9963,3682,big_five,extra10,Ich bin sehr kontaktfreudig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9964,3681,big_five,extra9,Ich bin ein gesprächiger und kommunikativer Mensch.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9965,3680,big_five,extra8,Ich bin in vielen Vereinen aktiv.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9966,3679,big_five,extra7,Ich gehe gerne auf Partys.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9967,3678,big_five,extra6,Ich bin ein Einzelgänger.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9968,3677,big_five,extra5,Im Grunde bin ich oft lieber für mich allein.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9969,3676,big_five,extra4,Ich stehe gerne im Mittelpunkt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9970,3675,big_five,extra3,Ich bin unternehmungslustig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9971,3674,big_five,extra2,Ich kann schnell gute Stimmung verbreiten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9972,3673,big_five,extra1,Ich bin gerne mit anderen Menschen zusammen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9973,3672,big_five,neuro10,Ich bin mir in meinen Entscheidungen oft unsicher.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9974,3671,big_five,neuro9,Oft werde ich von meinen Gefühlen hin-und her gerissen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9975,3670,big_five,neuro8,Ich bin oft nervös.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9976,3669,big_five,neuro7,Ich bin oft ohne Grund traurig.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9977,3668,big_five,neuro6,Oft überwältigen mich meine Gefühle.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9978,3667,big_five,neuro5,Ich grübele viel über meine Zukunft nach.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9979,3666,big_five,neuro4,Ich mache mir oft unnütze Sorgen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9980,3665,big_five,neuro3,Ich verspüre oft eine große innere Unruhe.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9981,3664,big_five,neuro2,Ich fühle mich oft unsicher.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
9982,3663,big_five,neuro1,Ich bin ein ängstlicher Typ.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",196,2021-07-09 21:07:17,trifft nicht zu,0,,
10046,3599,sus,sus_10,"10. Ich musste eine Menge lernen, bevor ich anfangen konnte das System zu verwenden.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:44,trifft eher nicht zu,0,,
10047,3598,sus,sus_9,9. Ich fühlte mich bei der Benutzung des Systems sehr sicher.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:44,teils - teils,0,,
10048,3597,sus,sus_8,8. Ich empfand das System als sehr umständlich zu nutzen.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,teils - teils,0,,
10049,3596,sus,sus_7,"7. Ich kann mir vorstellen, dass die meisten Menschen den Umgang mit dem System sehr schnell lernen.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,trifft eher nicht zu,0,,
10050,3595,sus,sus_6,"6. Ich denke, das System enthielt zu viele Inkonsistenzen.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,teils - teils,0,,
10051,3594,sus,sus_5,"5. Ich fand, die verschiedenen Funktionen waren in dem System gut integriert.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,teils - teils,0,,
10052,3593,sus,sus_4,"4. Ich glaube, ich würde die Hilfe einer technisch versierten Person benötigen, um das System benutzen zu können.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,trifft eher nicht zu,0,,
10053,3592,sus,sus_3,3. Ich empfand das System als einfach zu benutzen.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,trifft eher nicht zu,0,,
10054,3591,sus,sus_2,2. Ich empfand das System als unnötig komplex.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,teils - teils,0,,
10055,3590,sus,sus_1,"1. Ich denke, dass ich das System gerne benutzen würde.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:35:43,teils - teils,0,,
10056,3589,complexity_assessment_4,complexity_assessment_4_4,Die Visualisierung erscheint mir intuitiv.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:59,trifft eher nicht zu,0,,
10057,3588,complexity_assessment_4,complexity_assessment_4_3,Die Visualisierung ist überfordernd.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:59,trifft eher zu,0,,
10058,3587,complexity_assessment_4,complexity_assessment_4_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:59,trifft eher nicht zu,0,,
10059,3586,complexity_assessment_4,complexity_assessment_4_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:59,trifft eher zu,0,,
10060,3585,complexity_assessment_3,complexity_assessment_3_4,Die Visualisierung erscheint mir intuitiv.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:37,teils - teils,0,,
10061,3584,complexity_assessment_3,complexity_assessment_3_3,Die Visualisierung ist überfordernd.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:37,trifft eher nicht zu,0,,
10062,3583,complexity_assessment_3,complexity_assessment_3_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:37,teils - teils,0,,
10063,3582,complexity_assessment_3,complexity_assessment_3_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:23:37,teils - teils,0,,
10064,3581,complexity_assessment_2,complexity_assessment_2_4,Die Visualisierung erscheint mir intuitiv.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:22:42,trifft eher nicht zu,0,,
10065,3580,complexity_assessment_2,complexity_assessment_2_3,Die Visualisierung ist überfordernd.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:22:42,trifft eher zu,0,,
10066,3579,complexity_assessment_2,complexity_assessment_2_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:22:42,trifft eher nicht zu,0,,
10067,3578,complexity_assessment_2,complexity_assessment_2_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:22:42,teils - teils,0,,
10068,3577,complexity_assessment_1,complexity_assessment_1_4,Die Visualisierung erscheint mir intuitiv.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:21:38,teils - teils,0,,
10069,3576,complexity_assessment_1,complexity_assessment_1_3,Die Visualisierung ist überfordernd.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:21:38,teils - teils,0,,
10070,3575,complexity_assessment_1,complexity_assessment_1_2,"Die Visualisierung hat eine logische Struktur, der leicht zu folgen ist.",,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:21:38,trifft eher zu,0,,
10071,3574,complexity_assessment_1,complexity_assessment_1_1,Die Visualisierung kann als komplex beschrieben werden.,,"trifft nicht zu,trifft eher nicht zu,teils - teils,trifft eher zu,trifft zu",178,2021-07-07 17:21:38,teils - teils,0,,
10072,3573,big_five,ehrlich4,Ich habe schon mal über andere gelästert oder schlecht über sie gedacht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher nicht zu,0,,
10073,3572,big_five,ehrlich3,"Ich habe schon mal Dinge weitererzählt, die ich besser für mich behalten hätte.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher nicht zu,0,,
10074,3571,big_five,ehrlich2,"Im privaten Bereich habe ich schon mal Dinge gemacht, die besser nicht an die Öffentlichkeit kommen sollten.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft nicht zu,0,,
10075,3570,big_five,ehrlich1,Ich habe schon mal etwas unterschlagen oder nicht gleich zurückgegeben.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft nicht zu,0,,
10076,3569,big_five,sicher6,"Am glücklichsten bin ich dann, wenn ich mich geborgen fühle.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft zu,0,,
10077,3568,big_five,sicher5,Ich träume oft von einem ruhigen Leben ohne böse Überraschungen.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher zu,0,,
10078,3567,big_five,sicher4,Tief in meinem Innersten gibt es eine Sehnsucht nach Ruhe und Geborgenheit.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft zu,0,,
10079,3566,big_five,sicher3,Für ein sicheres Leben ohne böse Überraschungen würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher zu,0,,
10080,3565,big_five,sicher2,"Wenn ich die Wahl hätte, würde ich ein Leben in Sicherheit und Frieden wählen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft zu,0,,
10081,3564,big_five,sicher1,Ich habe schon immer ein starkes Bedürfnis nach Sicherheit und Ruhe verspürt.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft zu,0,,
10082,3563,big_five,macht5,"Am glücklichsten bin ich dann, wenn ich Verantwortung übernehmen kann und wichtige Entscheidungen treffen darf.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher zu,0,,
10083,3562,big_five,macht4,Für mehr Einfluss würde ich auf vieles verzichten.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher nicht zu,0,,
10084,3561,big_five,macht3,Tief in meinem Innersten gibt es eine Sehnsucht nach Einfluss und Macht.,,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher nicht zu,0,,
10085,3560,big_five,macht2,"Wenn ich die Wahl hätte, würde ich in meinem Leben gerne weltbewegende Entscheidungen treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher zu,0,,
10086,3559,big_five,macht1,"Ich träume oft davon, wichtige Entscheidungen für Politiker oder andere mächtige Menschen zu treffen.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft eher zu,0,,
10087,3558,big_five,leistung6,"Ich träume oft davon, berühmt zu sein.",,"trifft nicht zu,trifft eher nicht zu,trifft eher zu,trifft zu",178,2021-07-07 17:20:30,trifft nicht zu,0,,
